"C贸digo r茅gimen","C贸digo departamento","C贸digo localidad","Padr贸n","Bloc / Manzana","EP / SS","Unidad","Nivel","Area construida","A帽o de construcci贸n","A帽o remanente","EP/SS uso exclusivo","Unidad uso explusivo","Destinos","Categor铆a de construcci贸n","Estado conservaci贸n","Tipo de cubierta","Indicador cielorraso","Tipo de obra"
"CO","B","EH",773,"","",0,0,107,1991,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",773,"","",0,0,4,1999,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",773,"","",0,0,20,1999,0,NA,0,"DEPOSITO","Comun","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",773,"","",0,1,44,1991,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",745,"","",0,0,110,1991,0,NA,0,"VIVIENDA","Comun","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",745,"","",0,0,14,2007,1991,NA,0,"VIVIENDA","Comun","Bueno/Regular","Liviana con cielorraso",NA,"Reforma"
"CO","B","EH",745,"","",0,0,12,2005,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","3.5","Bueno/Regular","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",745,"","",0,0,19,2005,0,NA,0,"PISCINA","Comun","Bueno/Regular",NA,NA,"Original"
"CO","B","EH",745,"","",0,1,32,1991,0,NA,0,"VIVIENDA","Comun","Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",60,"","",0,0,112,2012,0,NA,0,"COMERCIO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",60,"","",0,1,42,2012,0,NA,0,"COMERCIO","Confortable","Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",17640,"","",0,-1,49,2006,0,NA,0,"SS HH INDEPENDIENTES","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17640,"","",0,0,625,2006,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17640,"","",0,0,60,2007,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Regular","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",17640,"","",0,1,441,2006,0,NA,0,"DEPOSITO","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17640,"","",0,2,360,2006,0,NA,0,"COMERCIO","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",16826,"","",0,-1,10,1996,0,NA,0,"SOTANO","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",16826,"","",0,0,167,1989,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",684,"","",0,-1,38,2008,0,NA,0,"GARAGE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",684,"","",0,0,105,2008,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",684,"","",0,0,20,2008,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",684,"","",0,0,32,2014,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"CO","B","EH",684,"","",0,1,62,2008,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",581,"","",0,0,115,2022,2008,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",581,"","",0,0,27,2022,0,NA,0,"GALERIA DE VIVENDA","2.5","Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",581,"","",0,1,96,2022,2008,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",581,"","",0,0,17,2008,0,NA,0,"PISCINA","2.5","Bueno/Regular",NA,NA,"Original"
"CO","B","EH",565,"","",0,-1,80,2006,0,NA,0,"SOTANO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",565,"","",0,0,190,2006,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",565,"","",0,0,40,2007,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"CO","B","EH",565,"","",0,1,120,2006,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16013,"","",0,0,100,2011,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16013,"","",0,0,15,2011,0,NA,0,"PISCINA","1.5","Excelente/Bueno",NA,NA,"Original"
"CO","B","EH",16013,"","",0,1,75,2011,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",17820,"","",0,0,104,2022,0,NA,0,"VIVIENDA","Comun","Excelente/Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",16852,"","",0,0,26,1970,0,NA,0,"GARAGE","Economica","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",16017,"","",0,0,24,1991,0,NA,0,"GARAGE","Comun","Bueno/Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",16017,"","",0,1,85,1991,0,NA,0,"VIVIENDA","Comun","Bueno/Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",443,"","",0,0,290,2004,0,NA,0,"VIVIENDA","Confortable","Bueno/Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",443,"","",0,0,4,2004,0,NA,0,"DEPOSITO","Confortable","Bueno/Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",443,"","",0,1,136,2004,0,NA,0,"VIVIENDA","Confortable","Bueno/Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",443,"","",0,0,39,2017,0,NA,0,"PISCINA","Confortable","Bueno/Regular",NA,NA,"Original"
"CO","B","EH",443,"","",0,0,3,2017,0,NA,0,"BARBACOA","Confortable","Bueno/Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",549,"","",0,0,71,1995,0,NA,0,"VIVIENDA","Confortable","Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",549,"","",0,0,24,2011,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"CO","B","EH",549,"","",0,0,4,1995,0,NA,0,"PORCHE","Confortable","Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",549,"","",0,1,27,1995,0,NA,0,"VIVIENDA","Confortable","Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",16826,"","",0,0,136,1996,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",16826,"","",0,1,10,1996,0,NA,0,"VIVIENDA","Confortable","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",17196,"","",0,0,79,1994,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",17196,"","",0,0,31,1996,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",17196,"","",0,0,12,1996,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",13959,"","",0,0,88,2011,0,NA,0,"ESCRITORIO,ESTUDIO,OFICINA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",13959,"","",0,1,123,1985,0,NA,0,"VIVIENDA","1.5","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",13959,"","",0,1,27,2018,1985,NA,0,"VIVIENDA","1.5","Bueno","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",13959,"","",0,1,25,1985,0,NA,0,"GARAGE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",13959,"","",0,1,2,1985,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",13959,"","",0,2,120,1985,0,NA,0,"VIVIENDA","1.5","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",13959,"","",0,2,13,2014,1985,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",76,"","",0,0,73,1972,0,NA,0,"VIVIENDA","2.5","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",76,"","",0,0,32,1996,0,NA,0,"VIVIENDA","2.5","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",76,"","",0,0,3,2000,0,NA,0,"DEPOSITO","Comun","Regular","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",657,"","",0,0,87,2007,0,NA,0,"VIVIENDA","Comun","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",657,"","",0,0,32,2008,0,NA,0,"PISCINA","Comun","Bueno",NA,NA,"Original"
"CO","B","EH",657,"","",0,1,57,2007,0,NA,0,"VIVIENDA","Comun","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",218,"","",0,0,52,1945,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",218,"","",0,0,8,1970,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",218,"","",0,0,34,1990,1945,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",218,"","",0,0,13,1945,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",218,"","",0,0,9,1945,0,NA,0,"PORCHE","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17859,"","",0,0,15,2022,0,NA,0,"VIVIENDA","Comun","Excelente/Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",17859,"","",0,0,110,2013,0,NA,0,"VIVIENDA","Confortable","Excelente/Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",12019,"","",0,0,65,2007,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",12019,"","",0,0,4,2007,0,NA,0,"PORCHE","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",12019,"","",0,0,25,2007,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",12019,"","",0,1,73,2007,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",12019,"","",0,1,23,2010,2007,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",12019,"","",0,0,23,2010,2007,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",12019,"","",0,0,26,2010,0,NA,0,"BARBACOA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",16338,"","",0,0,103,1995,0,NA,0,"VIVIENDA","Comun","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16338,"","",0,0,10,1997,0,NA,0,"VIVIENDA","Comun","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16338,"","",0,0,26,2000,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",16338,"","",0,0,60,2000,0,NA,0,"PISCINA","Comun","Bueno",NA,NA,"Original"
"CO","B","EH",16338,"","",0,1,53,1997,0,NA,0,"VIVIENDA","Comun","Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",18079,"","",0,-1,70,2024,0,NA,0,"BARBACOA","Comun","Excelente","Liviana con cielorraso",NA,"Original"
"CO","B","EH",18079,"","",0,-1,11,2024,0,NA,0,"PORCHE","Comun","Excelente","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",18079,"","",0,0,106,2024,0,NA,0,"VIVIENDA","Comun","Excelente","Liviana con cielorraso",NA,"Original"
"CO","B","EH",18291,"","",0,0,92,2023,0,NA,0,"VIVIENDA","Confortable","Excelente","Liviana con cielorraso",NA,"Original"
"CO","B","EH",404,"","",0,-1,8,2005,0,NA,0,"VIVIENDA","Economica","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",404,"","",0,0,115,2005,0,NA,0,"VIVIENDA","2.5","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",404,"","",0,0,8,2007,0,NA,0,"PORCHE","Comun","Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",404,"","",0,0,2,2005,0,NA,0,"CHURRASQUERA","Comun","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",404,"","",0,0,27,2005,0,NA,0,"PISCINA","Comun","Bueno/Regular",NA,NA,"Original"
"CO","B","EH",404,"","",0,1,85,2005,0,NA,0,"VIVIENDA","2.5","Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",17196,"","",0,0,28,1994,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",17196,"","",0,0,22,1994,0,NA,0,"COCHERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",17196,"","",0,1,75,1994,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",17196,"","",0,1,42,1997,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"CO","B","EH",15099,"","",0,0,94,1977,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",15099,"","",0,0,30,1977,0,NA,0,"GARAGE","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",15099,"","",0,1,31,1980,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",15099,"","",0,1,49,1980,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",15099,"","",0,0,13,1977,0,NA,0,"DEPOSITO","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",16820,"","",0,0,365,2014,0,NA,0,"VIVIENDA","Confortable","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16820,"","",0,0,65,2014,0,NA,0,"GARAGE","Confortable","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16820,"","",0,0,62,2014,0,NA,0,"BARBACOA","Confortable","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16820,"","",0,1,350,2014,0,NA,0,"VIVIENDA","Confortable","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16820,"","",0,0,50,2014,0,NA,0,"PISCINA","Confortable","Excelente/Bueno",NA,NA,"Original"
"CO","B","EH",99,"","",0,0,115,2020,1991,NA,0,"VIVIENDA","2.5","Bueno","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",99,"","",0,0,15,1991,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",99,"","",0,0,28,1994,0,NA,0,"PISCINA","Comun","Bueno",NA,NA,"Original"
"CO","B","EH",99,"","",0,0,14,1995,0,NA,0,"VIVIENDA","2.5","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",99,"","",0,0,33,2020,1991,NA,0,"VIVIENDA","2.5","Bueno","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",99,"","",0,0,14,2020,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",17502,"","",0,0,94,2010,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17502,"","",0,1,84,2010,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17502,"","",0,0,34,2010,0,NA,0,"BARBACOA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",610,"","",0,0,107,2023,0,NA,0,"VIVIENDA","1.5","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",610,"","",0,0,9,2023,0,NA,0,"DEPOSITO","Comun","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",610,"","",0,0,31,2023,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Excelente","Liviana con cielorraso",NA,"Original"
"CO","B","EH",610,"","",0,0,10,2023,0,NA,0,"CHURRASQUERA","Comun","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",610,"","",0,1,76,2023,0,NA,0,"VIVIENDA","1.5","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",15013,"","",0,0,53,1987,0,NA,0,"VIVIENDA","2.5","Regular/Malo","Losa o bovedilla",NA,"Original"
"CO","B","EH",15013,"","",0,0.5,27,1987,0,NA,0,"VIVIENDA","2.5","Regular/Malo","Losa o bovedilla",NA,"Original"
"CO","B","EH",15013,"","",0,1,26,1987,0,NA,0,"VIVIENDA","2.5","Bueno/Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",15013,"","",0,1,6,1994,1987,NA,0,"BOHARDILLA,ALTILLO","4.5","Bueno","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",15013,"","",0,1.5,13,1987,0,NA,0,"VIVIENDA","2.5","Regular/Malo","Losa o bovedilla",NA,"Original"
"CO","B","EH",16067,"","",0,0,93,1992,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16067,"","",0,0,32,2007,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"CO","B","EH",16067,"","",0,1,93,1992,0,NA,0,"VIVIENDA","Confortable","Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",889,"","",0,0,67,2004,0,NA,0,"VIVIENDA","Economica","Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",889,"","",0,0,70,2004,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Economica","Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",17804,"","",0,0,120,2022,0,NA,0,"VIVIENDA","2.5","Excelente","Liviana con cielorraso",NA,"Original"
"CO","B","EH",17804,"","",0,0,15,2022,0,NA,0,"DEPOSITO","Economica","Excelente","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",17804,"","",0,0,5,2022,0,NA,0,"HORNO","2.5","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",17997,"","",0,0,310,1995,0,NA,0,"VIVIENDA","2.5","Bueno/Regular","Liviana con cielorraso",NA,"Original"
"CO","B","EH",17997,"","",0,0,16,2012,0,NA,0,"VIVIENDA","2.5","Bueno/Regular","Liviana con cielorraso",NA,"Original"
"CO","B","EH",17997,"","",0,0,125,2012,0,NA,0,"VIVIENDA","2.5","Bueno/Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17997,"","",0,0,54,2012,0,NA,0,"PISCINA","2.5","Bueno/Regular",NA,NA,"Original"
"CO","B","EH",17997,"","",0,1,117,2012,0,NA,0,"VIVIENDA","2.5","Bueno/Regular","Liviana con cielorraso",NA,"Original"
"CO","B","EH",2468,"","",0,0,222,2008,1987,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Liviana sin cielorraso",NA,"Reforma"
"CO","B","EH",2468,"","",0,1,30,2008,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",19,"","",0,0,246,1970,0,NA,0,"VIVIENDA","Comun","Regular/Malo","Losa o bovedilla",NA,"Original"
"CO","B","EH",19,"","",0,0,36,1970,0,NA,0,"PORCHE","Comun","Regular/Malo","Losa o bovedilla",NA,"Original"
"CO","B","EH",24,"","",0,0,94,1988,1970,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",24,"","",0,0,18,2007,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",24,"","",0,0,2,1988,0,NA,0,"DEPOSITO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",24,"","",0,1,69,1988,1970,NA,0,"VIVIENDA","Confortable","Bueno","Quincho sin cielorraso",NA,"Reforma"
"CO","B","EH",436,"","",0,0,23,2004,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",436,"","",0,0,10,2004,0,NA,0,"COCHERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",436,"","",0,0,2,2004,0,NA,0,"DEPOSITO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",436,"","",0,0,100,2004,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",436,"","",0,0,19,2004,0,NA,0,"PORCHE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",436,"","",0,0,1,2004,0,NA,0,"CHURRASQUERA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",436,"","",0,0,32,2004,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",436,"","",0,0,16,2004,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"CO","B","EH",16038,"","",0,-1,19,2005,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16038,"","",0,0,61,1984,0,NA,0,"VIVIENDA","2.5","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",289,"","",0,0,154,1975,1940,NA,0,"VIVIENDA","Comun","Regular","Liviana sin cielorraso",NA,"Reforma"
"CO","B","EH",289,"","",0,0,42,2010,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Regular","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",146,"","",0,0,63,1966,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",146,"","",0,0,5,1997,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",146,"","",0,0,12,1966,0,NA,0,"BARBACOA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",146,"","",0,1,42,1997,0,NA,0,"VIVIENDA","1.5","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",17864,"","",0,0,120,2022,0,NA,0,"VIVIENDA","2.5","Excelente","Liviana con cielorraso",NA,"Original"
"CO","B","EH",17864,"","",0,0,84,2022,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","2.5","Excelente","Liviana con cielorraso",NA,"Original"
"CO","B","EH",17864,"","",0,0,20,2022,0,NA,0,"PISCINA","2.5","Excelente",NA,NA,"Original"
"CO","B","EH",16035,"","",0,-1,7,1985,0,NA,0,"DEPOSITO","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16035,"","",0,-1,70,1992,0,NA,0,"GARAGE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16035,"","",0,-1,71,1992,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",17485,"","",0,0,61,1987,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17485,"","",0,0,46,1987,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17485,"","",0,0,18,2004,1987,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Reforma"
"CO","B","EH",17485,"","",0,0,3,2006,0,NA,0,"CHURRASQUERA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17485,"","",0,0,11,2018,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17485,"","",0,0,22,2018,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Regular","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",17485,"","",0,0,3,2018,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",17485,"","",0,1,65,1987,0,NA,0,"VIVIENDA","Comun","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",18239,"","",0,0,94,2022,0,NA,0,"VIVIENDA","2.5","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",18239,"","",0,0,12,2022,0,NA,0,"DEPOSITO","Comun","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",17362,"","",0,-1,11,2005,0,NA,0,"DEPOSITO","Confortable","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",17362,"","",0,0,185,2005,0,NA,0,"VIVIENDA","Muy confortable","Excelente","Losa o bovedilla",NA,"Original"
"CO","B","EH",17362,"","",0,1,190,2005,0,NA,0,"VIVIENDA","Muy confortable","Excelente","Liviana con cielorraso",NA,"Original"
"CO","B","EH",17362,"","",0,0,50,2005,0,NA,0,"PISCINA","Muy confortable","Excelente",NA,NA,"Original"
"CO","B","EH",17362,"","",0,0,5,2005,0,NA,0,"DEPOSITO","Confortable","Excelente/Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",17362,"","",0,0,35,2012,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Excelente/Bueno","Liviana con cielorraso",NA,"Original"
"CO","B","EH",225,"","",0,0,125,1979,0,NA,0,"VIVIENDA","Confortable","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",225,"","",0,0,14,1979,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",225,"","",0,0,12,1979,0,NA,0,"CUBIERTA,TECHADO,COBERTIZO","Confortable","Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",1041,"","",0,-1,71,1980,0,NA,0,"GARAGE","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",1041,"","",0,0,157,1980,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",1041,"","",0,1,63,2018,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16038,"","",0,0,19,2005,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16038,"","",0,1,45,1984,0,NA,0,"VIVIENDA","2.5","Bueno/Regular","Losa o bovedilla",NA,"Original"
"CO","B","EH",16038,"","",0,1,3,2005,0,NA,0,"VIVIENDA","Confortable","Bueno","Losa o bovedilla",NA,"Original"
"CO","B","EH",16109,"","",0,0,167,2011,1987,NA,0,"VIVIENDA","Confortable","Bueno","Quincho sin cielorraso",NA,"Reforma"
"CO","B","EH",16109,"","",0,0,32,2011,1987,NA,0,"VIVIENDA","Confortable","Bueno","Quincho con cielorraso",NA,"Reforma"
"CO","B","EH",16109,"","",0,0,21,2011,0,NA,0,"PISCINA","Confortable","Bueno",NA,NA,"Original"
"CO","B","EH",259,"","",0,0,98,2016,0,NA,0,"COMERCIO","Confortable","Excelente/Bueno","Liviana sin cielorraso",NA,"Original"
"CO","B","EH",259,"","",0,0,98,2016,0,NA,0,"COMERCIO","Confortable","Excelente/Bueno","Liviana sin cielorraso",NA,"Original"
